horizon,horizon_label,chronos2_mae,npts_mae,seasonalnaive_mae,abs_impr_vs_npts_mae,pct_impr_vs_npts_mae,abs_impr_vs_naive_mae,pct_impr_vs_naive_mae,chronos2_rmse,npts_rmse,seasonalnaive_rmse,abs_impr_vs_npts_rmse,pct_impr_vs_npts_rmse,abs_impr_vs_naive_rmse,pct_impr_vs_naive_rmse,chronos2_mase,npts_mase,seasonalnaive_mase,abs_impr_vs_npts_mase,pct_impr_vs_npts_mase,abs_impr_vs_naive_mase,pct_impr_vs_naive_mase,chronos2_rmsse,npts_rmsse,seasonalnaive_rmsse,abs_impr_vs_npts_rmsse,pct_impr_vs_npts_rmsse,abs_impr_vs_naive_rmsse,pct_impr_vs_naive_rmsse
6,6h,0.19741258850553622,0.23055244536764954,0.30951265747965007,0.03313985686211332,14.374107726017384,0.11210006897411384,36.21825029287671,0.3975839384598419,0.44198181427677846,0.5649063723280547,0.04439787581693655,10.045181585035454,0.16732243386821283,29.619498392035247,0.6017334793050494,0.6871318637389879,0.9806156959640969,0.08539838443393855,12.428238150571016,0.37888221665904753,38.63717644112842,0.490958563148663,0.5493968435816757,0.7174482754916068,0.058438280433012746,10.636806730092736,0.22648971234294385,31.568786221940467
12,12h,0.20290535126803044,0.22552924769576713,0.3041428984737289,0.022623896427736684,10.03146893757022,0.10123754720569844,33.28617821219426,0.42069610181860506,0.4518694063576434,0.5778667230853216,0.031173304539038327,6.898742003871232,0.15717062126671655,27.198420498684854,0.6294158881434958,0.6923200085048317,0.9665543676105562,0.06290412036133586,9.085989078545728,0.33713847946706044,34.88044653923701,0.5271360980123537,0.5687552682409074,0.739898243371349,0.04161917022855366,7.317588522261397,0.2127621453589953,28.755595416681057
24,24h,0.2115649801623051,0.23027012932832705,0.3177993404002478,0.01870514916602195,8.123133130894066,0.10623436023794272,33.42812483630311,0.46395104526210146,0.49208245175423987,0.6455508965411411,0.02813140649213841,5.71680749676236,0.1815998512790396,28.130988935504675,0.6552219084375984,0.7097936683262253,1.0319684766451995,0.054571759888626836,7.68839767439928,0.3767465682076011,36.507565563665,0.566985865273001,0.6063940238364106,0.8020138838446383,0.03940815856340962,6.498770933474919,0.23502801857163735,29.304731913738998
48,48h,0.21614410676058826,0.23121475379898734,0.32002254284849757,0.015070647038399082,6.51803000923598,0.10387843608790931,32.45972460667765,0.4688044625576788,0.493388295260251,0.6428036904754579,0.024583832702572195,4.982654217527553,0.1739992279177791,27.068797285385585,0.6655663677643385,0.7113190445337308,1.0501945790811311,0.04575267676939232,6.432089386750944,0.3846282113167926,36.624471214974605,0.5721864830584962,0.6075483419800304,0.8058212371100731,0.035361858921534206,5.820418965557233,0.23363475405157696,28.993372635531948
72,72h,0.21743471063758035,0.23071861774745714,0.324793791116459,0.013283907109876786,5.757622527202053,0.10735908047887865,33.05453595952013,0.46765276043760023,0.4903506771380301,0.6465391217980355,0.022697916700429865,4.628915133330298,0.1788863613604353,27.668296523642606,0.66641223023346,0.7090135594740206,1.0627915958197416,0.04260132924056059,6.0085351924953665,0.3963793655862816,37.29605758507625,0.5718178637677472,0.6052801005042499,0.8116615187208079,0.033462236736502615,5.52838870939681,0.2398436549530607,29.549713694824206
168,168h,0.21985498777080448,0.23256038744102758,0.32765258621679605,0.012705399670223105,5.463269050256861,0.10779759844599157,32.899968741484535,0.4634829891878822,0.4842744718551207,0.6440618938463764,0.02079148266723846,4.293326176701422,0.18057890465849413,28.03750794509299,0.6652746941366917,0.7057384961739203,1.0687578490419327,0.04046380203722855,5.733540434112405,0.403483154905241,37.75253255608234,0.5647462864391725,0.5956817238344313,0.8085297032727574,0.030935437395258836,5.193282949177283,0.24378341683358495,30.151448468349546
