model,step,mae
Chronos2-ZS,124,0.2063183227703323
Chronos2-ZS,125,0.19505999743544333
Chronos2-ZS,126,0.20787467044803837
Chronos2-ZS,127,0.2059894142291988
Chronos2-ZS,128,0.2050259481553035
Chronos2-ZS,129,0.2526971061021403
Chronos2-ZS,130,0.22318872889430674
Chronos2-ZS,131,0.20085388945301222
Chronos2-ZS,132,0.2602542595873941
Chronos2-ZS,133,0.24612855950505036
Chronos2-ZS,134,0.28901082696902247
Chronos2-ZS,135,0.2495072314134718
Chronos2-ZS,136,0.1906576521627281
Chronos2-ZS,137,0.227381224346088
Chronos2-ZS,138,0.20469847239768538
Chronos2-ZS,139,0.21409451756211234
Chronos2-ZS,140,0.26365316076168
Chronos2-ZS,141,0.21777880539580413
Chronos2-ZS,142,0.2068908243289946
Chronos2-ZS,143,0.21058331092914728
Chronos2-ZS,144,0.20778622855382123
Chronos2-ZS,145,0.2161823270347506
Chronos2-ZS,146,0.2260848231972624
Chronos2-ZS,147,0.2098153795859657
Chronos2-ZS,148,0.1971929757354115
Chronos2-ZS,149,0.20724567245746583
Chronos2-ZS,150,0.20913848646808117
Chronos2-ZS,151,0.20220390911608574
Chronos2-ZS,152,0.2551215475883267
Chronos2-ZS,153,0.22556061575676317
Chronos2-ZS,154,0.2027955091527595
Chronos2-ZS,155,0.2624190273609889
Chronos2-ZS,156,0.2442208092115915
Chronos2-ZS,157,0.2882678904546022
Chronos2-ZS,158,0.24946282406365902
Chronos2-ZS,159,0.19448313320655092
Chronos2-ZS,160,0.227307300062757
Chronos2-ZS,161,0.20969052861483928
Chronos2-ZS,162,0.2107851172624881
Chronos2-ZS,163,0.2574851828533105
Chronos2-ZS,164,0.21786525206139534
Chronos2-ZS,165,0.20544336745226754
Chronos2-ZS,166,0.21100563933963523
Chronos2-ZS,167,0.20600924505727042
Chronos2-ZS,168,0.2276209362062784
DynamicOptimizedTheta,1,0.2415869975980053
DynamicOptimizedTheta,2,0.27398704023281734
DynamicOptimizedTheta,3,0.25553309052862694
DynamicOptimizedTheta,4,0.24628371965117668
DynamicOptimizedTheta,5,0.26390006763720597
DynamicOptimizedTheta,6,0.2755255387300015
DynamicOptimizedTheta,7,0.2889320093610959
DynamicOptimizedTheta,8,0.27715071552728165
DynamicOptimizedTheta,9,0.3069476564480565
DynamicOptimizedTheta,10,0.25522209949626895
DynamicOptimizedTheta,11,0.2744197083186218
DynamicOptimizedTheta,12,0.2679866610824829
DynamicOptimizedTheta,13,0.26520177437781745
DynamicOptimizedTheta,14,0.31556473142620345
DynamicOptimizedTheta,15,0.32055461845123473
DynamicOptimizedTheta,16,0.28652505728676575
DynamicOptimizedTheta,17,0.2912999960593677
DynamicOptimizedTheta,18,0.28028252542588356
DynamicOptimizedTheta,19,0.3384225749865553
DynamicOptimizedTheta,20,0.30731579611258353
DynamicOptimizedTheta,21,0.2699170106151898
DynamicOptimizedTheta,22,0.2790075746245654
DynamicOptimizedTheta,23,0.26436941868314906
DynamicOptimizedTheta,24,0.28873034196172687
DynamicOptimizedTheta,25,0.3487906962992688
DynamicOptimizedTheta,26,0.2853018124268633
DynamicOptimizedTheta,27,0.27235654713119617
DynamicOptimizedTheta,28,0.2808208947470737
DynamicOptimizedTheta,29,0.2974367042027469
DynamicOptimizedTheta,30,0.2810529156661435
DynamicOptimizedTheta,31,0.2837770487943827
DynamicOptimizedTheta,32,0.2746648455343553
DynamicOptimizedTheta,33,0.2559823038633231
DynamicOptimizedTheta,34,0.2805039336756348
DynamicOptimizedTheta,35,0.2877397027074912
DynamicOptimizedTheta,36,0.2717290198323475
DynamicOptimizedTheta,37,0.3217755592528916
DynamicOptimizedTheta,38,0.32433035307602437
DynamicOptimizedTheta,39,0.31262581287901464
DynamicOptimizedTheta,40,0.3307429214459945
DynamicOptimizedTheta,41,0.3264366173567492
DynamicOptimizedTheta,42,0.33551743812411616
DynamicOptimizedTheta,43,0.30474485559247616
DynamicOptimizedTheta,44,0.25130180354334236
DynamicOptimizedTheta,45,0.28094518573477173
DynamicOptimizedTheta,46,0.2725563317808401
DynamicOptimizedTheta,47,0.2968862208515776
DynamicOptimizedTheta,48,0.32065254165181656
DynamicOptimizedTheta,49,0.2915863870132466
DynamicOptimizedTheta,50,0.2852117251895739
DynamicOptimizedTheta,51,0.29706222786326825
DynamicOptimizedTheta,52,0.2676001903620203
DynamicOptimizedTheta,53,0.2906156181611357
DynamicOptimizedTheta,54,0.3016313250046843
DynamicOptimizedTheta,55,0.28280406303248395
DynamicOptimizedTheta,56,0.266611997805718
DynamicOptimizedTheta,57,0.2754707930912
DynamicOptimizedTheta,58,0.28096627580440464
DynamicOptimizedTheta,59,0.276182172037978
DynamicOptimizedTheta,60,0.31281487382377066
DynamicOptimizedTheta,61,0.31321697395750164
DynamicOptimizedTheta,62,0.28831014731076676
DynamicOptimizedTheta,63,0.30522315117925414
DynamicOptimizedTheta,64,0.3113203097713945
DynamicOptimizedTheta,65,0.3635886297498694
DynamicOptimizedTheta,66,0.30990349279687956
DynamicOptimizedTheta,67,0.29399299657262157
DynamicOptimizedTheta,68,0.29011983089754745
DynamicOptimizedTheta,69,0.29373535286929287
DynamicOptimizedTheta,70,0.3150087230140473
DynamicOptimizedTheta,71,0.3384838657454654
DynamicOptimizedTheta,72,0.31304161484364834
DynamicOptimizedTheta,73,0.2970370966734542
DynamicOptimizedTheta,74,0.29515802899674076
DynamicOptimizedTheta,75,0.30225803475076807
DynamicOptimizedTheta,76,0.29766747399718146
DynamicOptimizedTheta,77,0.2931220891616388
DynamicOptimizedTheta,78,0.2893703801869661
DynamicOptimizedTheta,79,0.28480319322157216
DynamicOptimizedTheta,80,0.3045071932951377
DynamicOptimizedTheta,81,0.3176957787446206
DynamicOptimizedTheta,82,0.2845378631228564
DynamicOptimizedTheta,83,0.3303302470443242
DynamicOptimizedTheta,84,0.36128748157984203
DynamicOptimizedTheta,85,0.31811458839423534
DynamicOptimizedTheta,86,0.347395412300737
DynamicOptimizedTheta,87,0.3377431373410095
DynamicOptimizedTheta,88,0.36662483791406
DynamicOptimizedTheta,89,0.3039456623877139
DynamicOptimizedTheta,90,0.28209317796093325
DynamicOptimizedTheta,91,0.28768997811780056
DynamicOptimizedTheta,92,0.29109046503302255
DynamicOptimizedTheta,93,0.28575216351974503
DynamicOptimizedTheta,94,0.33128566691856254
DynamicOptimizedTheta,95,0.31443883243084003
DynamicOptimizedTheta,96,0.28740757198628
DynamicOptimizedTheta,97,0.30923725489890785
DynamicOptimizedTheta,98,0.29940575590856344
DynamicOptimizedTheta,99,0.30860926551442985
DynamicOptimizedTheta,100,0.30812448860030117
DynamicOptimizedTheta,101,0.2921867455911786
DynamicOptimizedTheta,102,0.27938233518460054
DynamicOptimizedTheta,103,0.2893052700685513
DynamicOptimizedTheta,104,0.33296417803761463
DynamicOptimizedTheta,105,0.2999740429130482
DynamicOptimizedTheta,106,0.3463583561241017
DynamicOptimizedTheta,107,0.322632449408008
DynamicOptimizedTheta,108,0.2901145662081318
DynamicOptimizedTheta,109,0.33838238505951496
DynamicOptimizedTheta,110,0.3086950163277357
DynamicOptimizedTheta,111,0.36741415695285395
DynamicOptimizedTheta,112,0.31316747852594606
DynamicOptimizedTheta,113,0.2721486286661636
DynamicOptimizedTheta,114,0.2898953947058689
DynamicOptimizedTheta,115,0.29750609114685894
DynamicOptimizedTheta,116,0.29823796632605765
DynamicOptimizedTheta,117,0.3372493284668834
DynamicOptimizedTheta,118,0.3023266989364647
DynamicOptimizedTheta,119,0.3012174915827754
DynamicOptimizedTheta,120,0.3034643621497877
DynamicOptimizedTheta,121,0.28756053345789484
DynamicOptimizedTheta,122,0.323221957027203
DynamicOptimizedTheta,123,0.30008367591887053
DynamicOptimizedTheta,124,0.2995677990037377
DynamicOptimizedTheta,125,0.2901484339826302
DynamicOptimizedTheta,126,0.2857321846458957
DynamicOptimizedTheta,127,0.3155402726009241
DynamicOptimizedTheta,128,0.2879613617361355
DynamicOptimizedTheta,129,0.34602910333113557
DynamicOptimizedTheta,130,0.3128197579788196
DynamicOptimizedTheta,131,0.2778409137071946
DynamicOptimizedTheta,132,0.32899566179330736
DynamicOptimizedTheta,133,0.31336191174222644
DynamicOptimizedTheta,134,0.34457396820056735
DynamicOptimizedTheta,135,0.333051266325512
DynamicOptimizedTheta,136,0.2802327806038126
DynamicOptimizedTheta,137,0.3020416498404247
DynamicOptimizedTheta,138,0.2980879741063996
DynamicOptimizedTheta,139,0.28803447481961647
DynamicOptimizedTheta,140,0.3404040672855585
DynamicOptimizedTheta,141,0.29824087536965854
DynamicOptimizedTheta,142,0.2739080671990569
DynamicOptimizedTheta,143,0.3028457176374773
DynamicOptimizedTheta,144,0.29898458202732286
DynamicOptimizedTheta,145,0.30841158788406275
DynamicOptimizedTheta,146,0.30798151429256665
DynamicOptimizedTheta,147,0.2994812622959929
DynamicOptimizedTheta,148,0.27655040787036145
DynamicOptimizedTheta,149,0.29382381881239744
DynamicOptimizedTheta,150,0.29101265159245976
DynamicOptimizedTheta,151,0.2841715070851453
DynamicOptimizedTheta,152,0.3315074679212713
DynamicOptimizedTheta,153,0.30347743229937224
DynamicOptimizedTheta,154,0.28831381210361967
DynamicOptimizedTheta,155,0.3443427526511265
DynamicOptimizedTheta,156,0.30721504068272926
DynamicOptimizedTheta,157,0.3580928328233621
DynamicOptimizedTheta,158,0.3153926643881433
DynamicOptimizedTheta,159,0.25540014034674463
DynamicOptimizedTheta,160,0.2869948091467998
DynamicOptimizedTheta,161,0.2699987315986445
DynamicOptimizedTheta,162,0.26191291346396417
DynamicOptimizedTheta,163,0.31310694998666233
DynamicOptimizedTheta,164,0.269279008148643
DynamicOptimizedTheta,165,0.27208233640026297
DynamicOptimizedTheta,166,0.2590420741779328
DynamicOptimizedTheta,167,0.2698823710508348
DynamicOptimizedTheta,168,0.2870961328636008
ETS,1,0.24872616620032542
ETS,2,0.27671470106515017
ETS,3,0.2588894735165226
ETS,4,0.2530739878541466
ETS,5,0.25873526381644024
ETS,6,0.2596363733891159
ETS,7,0.2695038985028137
ETS,8,0.267905569561556
ETS,9,0.2779845561427655
ETS,10,0.24490416400637682
ETS,11,0.2567415585654694
ETS,12,0.25910971000199123
ETS,13,0.2499536679088553
ETS,14,0.2989157232873356
ETS,15,0.2941940203925196
ETS,16,0.27162822928316027
ETS,17,0.2741117176481614
ETS,18,0.2859067357684142
ETS,19,0.32234740380824745
ETS,20,0.2876834276481312
ETS,21,0.2415405026901415
ETS,22,0.26203552809701897
ETS,23,0.24974430354684987
ETS,24,0.2746239425882785
ETS,25,0.29913009372074517
ETS,26,0.28185465256370246
ETS,27,0.264881817709538
ETS,28,0.27477942386713217
ETS,29,0.27098461738799673
ETS,30,0.27113080422042807
ETS,31,0.264336795144623
ETS,32,0.25769341622696895
ETS,33,0.24356465502594338
ETS,34,0.2610614266930238
ETS,35,0.2654250780294086
ETS,36,0.25213609646672264
ETS,37,0.29367563812092357
ETS,38,0.3025785215667526
ETS,39,0.2839717534489559
ETS,40,0.2973946728851273
ETS,41,0.29744826737147523
ETS,42,0.3281694434303313
ETS,43,0.2838611141477764
ETS,44,0.23815053961139587
ETS,45,0.2613682189195511
ETS,46,0.25364980809491516
ETS,47,0.2751486394455903
ETS,48,0.2948964479291613
ETS,49,0.2820254202959465
ETS,50,0.2692554342418638
ETS,51,0.27790616645516075
ETS,52,0.27588867226829317
ETS,53,0.2799008889177931
ETS,54,0.27308344002585977
ETS,55,0.2642909924245989
ETS,56,0.26476464559679713
ETS,57,0.27498759963044617
ETS,58,0.26963555749480017
ETS,59,0.25297121974304704
ETS,60,0.2954941747428448
ETS,61,0.31045096671322087
ETS,62,0.28149654081437814
ETS,63,0.2887226474152058
ETS,64,0.2903228147809715
ETS,65,0.3359294071445543
ETS,66,0.2893104805982255
ETS,67,0.24954130283461728
ETS,68,0.2649077688125097
ETS,69,0.2630272207902978
ETS,70,0.28339600601348164
ETS,71,0.29957145077268366
ETS,72,0.2852917526171752
ETS,73,0.2798701128160072
ETS,74,0.279718859674678
ETS,75,0.2811133504311838
ETS,76,0.2903962616430406
ETS,77,0.28664509193476845
ETS,78,0.2669251100675209
ETS,79,0.2659538618735945
ETS,80,0.28634268584125
ETS,81,0.2796414654519435
ETS,82,0.2571179965478518
ETS,83,0.3063565456122317
ETS,84,0.3136492616761524
ETS,85,0.27598671136495434
ETS,86,0.30961768831192193
ETS,87,0.2928155965527459
ETS,88,0.33114051305097547
ETS,89,0.2829292255438116
ETS,90,0.2543010201282033
ETS,91,0.2602848471575296
ETS,92,0.2562466092499705
ETS,93,0.2625576226359285
ETS,94,0.2986978176743533
ETS,95,0.27786382955092526
ETS,96,0.2666474050088434
ETS,97,0.28452770048317766
ETS,98,0.27827049048777963
ETS,99,0.2870973141859423
ETS,100,0.28161089511217513
ETS,101,0.2654014212746349
ETS,102,0.26396348183901586
ETS,103,0.2711162806985081
ETS,104,0.279663457779315
ETS,105,0.2631851603959098
ETS,106,0.3191090823088352
ETS,107,0.29105731446322214
ETS,108,0.26325876640770657
ETS,109,0.30147341219681156
ETS,110,0.2855806899638285
ETS,111,0.3458851690105996
ETS,112,0.29358415875492694
ETS,113,0.24311917797193003
ETS,114,0.27150128958318787
ETS,115,0.2523316977093289
ETS,116,0.2658930936770781
ETS,117,0.29426381881007335
ETS,118,0.2627092421913167
ETS,119,0.260484359158867
ETS,120,0.27590861515636
ETS,121,0.279730521060923
ETS,122,0.2884440653217955
ETS,123,0.2770096099938559
ETS,124,0.26877287329655913
ETS,125,0.2628349659895836
ETS,126,0.2715690818077682
ETS,127,0.27480598142332635
ETS,128,0.26341792535513037
ETS,129,0.31735495040077144
ETS,130,0.2859771230729071
ETS,131,0.2628763717085638
ETS,132,0.30591442739136476
ETS,133,0.2816806438352395
ETS,134,0.32873651016460953
ETS,135,0.3053004064855352
ETS,136,0.24424147900748974
ETS,137,0.27632433476036355
ETS,138,0.25604395583669026
ETS,139,0.26147743013128344
ETS,140,0.29772906078482103
ETS,141,0.25841645790122947
ETS,142,0.2539812322911186
ETS,143,0.26601648987271176
ETS,144,0.27534825332475954
ETS,145,0.2801225782309565
ETS,146,0.27774093169824987
ETS,147,0.2665374694448442
ETS,148,0.25637801754818745
ETS,149,0.2661730656161267
ETS,150,0.27205174413499683
ETS,151,0.25227536185916394
ETS,152,0.3093174671200136
ETS,153,0.2841151104968211
ETS,154,0.26639328322215433
ETS,155,0.29812918703388414
ETS,156,0.2721051480437129
ETS,157,0.32231361795836544
ETS,158,0.2943421056401594
ETS,159,0.23858224307172304
ETS,160,0.26970554837887
ETS,161,0.25611701065845616
ETS,162,0.26290840320189257
ETS,163,0.29124672595598916
ETS,164,0.25366392250891384
ETS,165,0.2504672941625637
ETS,166,0.2578215707747846
ETS,167,0.26843979306321136
ETS,168,0.2785288547974308
NPTS,1,0.24007246376811597
NPTS,2,0.2598913043478261
NPTS,3,0.22336805555555556
NPTS,4,0.21370434782608694
NPTS,5,0.22871304347826085
NPTS,6,0.22897391304347825
NPTS,7,0.220625
NPTS,8,0.21784722222222222
NPTS,9,0.24427083333333333
NPTS,10,0.20190972222222223
NPTS,11,0.22203125
NPTS,12,0.22581597222222222
NPTS,13,0.20973958333333334
NPTS,14,0.25649305555555557
NPTS,15,0.26068840579710145
NPTS,16,0.2142753623188406
NPTS,17,0.24068840579710143
NPTS,18,0.2409601449275362
NPTS,19,0.2853442028985507
NPTS,20,0.25422101449275364
NPTS,21,0.19702359346642467
NPTS,22,0.21513611615245007
NPTS,23,0.21288566243194193
NPTS,24,0.23175724637681158
NPTS,25,0.2628804347826087
NPTS,26,0.22588541666666664
NPTS,27,0.21716521739130434
NPTS,28,0.23803478260869565
NPTS,29,0.23198260869565215
NPTS,30,0.22819444444444445
NPTS,31,0.22399305555555557
NPTS,32,0.22352430555555555
NPTS,33,0.19519097222222223
NPTS,34,0.21177083333333335
NPTS,35,0.22197916666666667
NPTS,36,0.21081597222222223
NPTS,37,0.2575
NPTS,38,0.2608854166666667
NPTS,39,0.2209375
NPTS,40,0.25149305555555557
NPTS,41,0.25359375
NPTS,42,0.2840798611111111
NPTS,43,0.24841739130434784
NPTS,44,0.19620869565217391
NPTS,45,0.20744347826086956
NPTS,46,0.20864347826086957
NPTS,47,0.23690972222222223
NPTS,48,0.26026041666666666
NPTS,49,0.22880208333333332
NPTS,50,0.22071304347826087
NPTS,51,0.2412173913043478
NPTS,52,0.23431304347826085
NPTS,53,0.22159722222222222
NPTS,54,0.22722222222222221
NPTS,55,0.21059027777777778
NPTS,56,0.19828125
NPTS,57,0.22578125000000002
NPTS,58,0.21340277777777777
NPTS,59,0.19895833333333335
NPTS,60,0.25350694444444444
NPTS,61,0.2530034722222222
NPTS,62,0.20894097222222222
NPTS,63,0.24234375
NPTS,64,0.2539409722222222
NPTS,65,0.28897569444444443
NPTS,66,0.23692173913043477
NPTS,67,0.19728695652173914
NPTS,68,0.21410434782608695
NPTS,69,0.2083478260869565
NPTS,70,0.2373784722222222
NPTS,71,0.2649652777777778
NPTS,72,0.22605902777777778
NPTS,73,0.22208695652173913
NPTS,74,0.24109565217391304
NPTS,75,0.2358782608695652
NPTS,76,0.22821180555555554
NPTS,77,0.22942708333333334
NPTS,78,0.2137673611111111
NPTS,79,0.20211805555555556
NPTS,80,0.22953125000000002
NPTS,81,0.22020833333333334
NPTS,82,0.20413194444444444
NPTS,83,0.25078124999999996
NPTS,84,0.25689236111111113
NPTS,85,0.20527777777777778
NPTS,86,0.25946180555555554
NPTS,87,0.25180555555555556
NPTS,88,0.3012152777777778
NPTS,89,0.23878260869565218
NPTS,90,0.19961739130434783
NPTS,91,0.21751304347826086
NPTS,92,0.21076521739130435
NPTS,93,0.22874999999999998
NPTS,94,0.2668229166666667
NPTS,95,0.23149305555555555
NPTS,96,0.21593043478260868
NPTS,97,0.24066086956521737
NPTS,98,0.23570434782608696
NPTS,99,0.22975694444444444
NPTS,100,0.23246527777777778
NPTS,101,0.21208333333333332
NPTS,102,0.2002951388888889
NPTS,103,0.22072916666666667
NPTS,104,0.21989583333333332
NPTS,105,0.20782986111111112
NPTS,106,0.2789236111111111
NPTS,107,0.24074652777777775
NPTS,108,0.20684027777777778
NPTS,109,0.25953125
NPTS,110,0.2504340277777778
NPTS,111,0.3160763888888889
NPTS,112,0.25648695652173914
NPTS,113,0.19968695652173912
NPTS,114,0.22883478260869566
NPTS,115,0.21749565217391303
NPTS,116,0.2294097222222222
NPTS,117,0.26741319444444445
NPTS,118,0.22555555555555554
NPTS,119,0.2202086956521739
NPTS,120,0.2384521739130435
NPTS,121,0.22996521739130432
NPTS,122,0.23255208333333333
NPTS,123,0.23020833333333332
NPTS,124,0.21756944444444443
NPTS,125,0.2013888888888889
NPTS,126,0.22154513888888888
NPTS,127,0.22085069444444444
NPTS,128,0.2090625
NPTS,129,0.2665798611111111
NPTS,130,0.22631944444444446
NPTS,131,0.20223958333333333
NPTS,132,0.2592013888888889
NPTS,133,0.24913194444444445
NPTS,134,0.29451388888888885
NPTS,135,0.25429565217391303
NPTS,136,0.19921739130434782
NPTS,137,0.2394086956521739
NPTS,138,0.21900869565217393
NPTS,139,0.23260416666666664
NPTS,140,0.27428819444444447
NPTS,141,0.22812500000000002
NPTS,142,0.22045217391304348
NPTS,143,0.23749565217391305
NPTS,144,0.22998260869565218
NPTS,145,0.23416666666666666
NPTS,146,0.2278125
NPTS,147,0.2165798611111111
NPTS,148,0.20255208333333333
NPTS,149,0.22086805555555555
NPTS,150,0.22446180555555553
NPTS,151,0.20666666666666667
NPTS,152,0.27171875
NPTS,153,0.22727430555555556
NPTS,154,0.20755208333333333
NPTS,155,0.26765625
NPTS,156,0.24347222222222223
NPTS,157,0.29949652777777774
NPTS,158,0.2632869565217391
NPTS,159,0.21304347826086956
NPTS,160,0.24212173913043478
NPTS,161,0.22375652173913044
NPTS,162,0.22319444444444445
NPTS,163,0.26821180555555557
NPTS,164,0.22975694444444444
NPTS,165,0.21278260869565216
NPTS,166,0.2395304347826087
NPTS,167,0.23311304347826087
NPTS,168,0.24019097222222222
PatchTST,1,0.27438328593093536
PatchTST,2,0.31144161516836283
PatchTST,3,0.2744833003443014
PatchTST,4,0.23995716212851645
PatchTST,5,0.25796569043164824
PatchTST,6,0.25780048162713126
PatchTST,7,0.26811796441271185
PatchTST,8,0.2855699461718464
PatchTST,9,0.31732974193611874
PatchTST,10,0.27364606456569196
PatchTST,11,0.2963358549105615
PatchTST,12,0.30510783721053636
PatchTST,13,0.27786321216335425
PatchTST,14,0.3232000708398302
PatchTST,15,0.3290967446525149
PatchTST,16,0.29905433328433134
PatchTST,17,0.31574600619972176
PatchTST,18,0.3213533502770062
PatchTST,19,0.36433061039650705
PatchTST,20,0.29402639621290694
PatchTST,21,0.2513917374420602
PatchTST,22,0.27380674925979737
PatchTST,23,0.26578776490180256
PatchTST,24,0.2866398924012583
PatchTST,25,0.3233053519749088
PatchTST,26,0.2837547363612191
PatchTST,27,0.2484778690209923
PatchTST,28,0.2601993657686559
PatchTST,29,0.26212329998236894
PatchTST,30,0.27206536742438114
PatchTST,31,0.2885671137403446
PatchTST,32,0.29643513630080776
PatchTST,33,0.2735238989487305
PatchTST,34,0.299097574516276
PatchTST,35,0.3170074120960996
PatchTST,36,0.29008883856135403
PatchTST,37,0.32165499944944986
PatchTST,38,0.3441900097392265
PatchTST,39,0.3085906209434212
PatchTST,40,0.3304291027282911
PatchTST,41,0.3478756478898729
PatchTST,42,0.3689409704467091
PatchTST,43,0.29580396270502624
PatchTST,44,0.25414136235716206
PatchTST,45,0.27320380005339345
PatchTST,46,0.2645125085656975
PatchTST,47,0.28973240900737857
PatchTST,48,0.31591336442292367
PatchTST,49,0.28605675617836845
PatchTST,50,0.2558279895116639
PatchTST,51,0.26442216832333876
PatchTST,52,0.2713311853832278
PatchTST,53,0.27461765517359604
PatchTST,54,0.2942993407057843
PatchTST,55,0.29504919276721153
PatchTST,56,0.27732726672637276
PatchTST,57,0.2959694134485102
PatchTST,58,0.30580591599177265
PatchTST,59,0.2891736576118788
PatchTST,60,0.32612578564818356
PatchTST,61,0.34433305364332994
PatchTST,62,0.3001900760384697
PatchTST,63,0.3216106153013701
PatchTST,64,0.3424129920298545
PatchTST,65,0.37376780848455354
PatchTST,66,0.2836485658770826
PatchTST,67,0.25645952157342033
PatchTST,68,0.2782093627740925
PatchTST,69,0.26671167217155023
PatchTST,70,0.2888540276244853
PatchTST,71,0.3211190995649166
PatchTST,72,0.28130128786058894
PatchTST,73,0.2522379817049118
PatchTST,74,0.26266246260625703
PatchTST,75,0.26402292503895536
PatchTST,76,0.2686089595006616
PatchTST,77,0.2913632674176078
PatchTST,78,0.2847094592012246
PatchTST,79,0.2725174710566412
PatchTST,80,0.2920364868781559
PatchTST,81,0.2917513398324164
PatchTST,82,0.2836109560900898
PatchTST,83,0.3153599504430751
PatchTST,84,0.338203639341348
PatchTST,85,0.2859106685713225
PatchTST,86,0.3320927594767312
PatchTST,87,0.3360553478170457
PatchTST,88,0.37065573297798665
PatchTST,89,0.27221342090150996
PatchTST,90,0.25018370148597646
PatchTST,91,0.2742323965629455
PatchTST,92,0.2718955322044121
PatchTST,93,0.27913050896092995
PatchTST,94,0.31864840115819315
PatchTST,95,0.2766139131670396
PatchTST,96,0.24917510303910279
PatchTST,97,0.26145031808988656
PatchTST,98,0.2671805348896745
PatchTST,99,0.2681245823946739
PatchTST,100,0.28832534920787567
PatchTST,101,0.281666477512179
PatchTST,102,0.2654766933834204
PatchTST,103,0.2743422646925627
PatchTST,104,0.2866249818574943
PatchTST,105,0.28699089750372847
PatchTST,106,0.32346705937982534
PatchTST,107,0.3132508447460853
PatchTST,108,0.28604546427143623
PatchTST,109,0.3380148803261683
PatchTST,110,0.3427676610643983
PatchTST,111,0.38750251101348454
PatchTST,112,0.2912754320199185
PatchTST,113,0.2533675423367293
PatchTST,114,0.28634542404686664
PatchTST,115,0.2776924910682691
PatchTST,116,0.2929359051837869
PatchTST,117,0.3260930652050508
PatchTST,118,0.2755114636073711
PatchTST,119,0.24899761961457018
PatchTST,120,0.2589797746941951
PatchTST,121,0.26961474681887737
PatchTST,122,0.2640350752336287
PatchTST,123,0.2866895828881919
PatchTST,124,0.2807589004031469
PatchTST,125,0.2621275961272087
PatchTST,126,0.27104866406420247
PatchTST,127,0.2829574597644205
PatchTST,128,0.2903678753790754
PatchTST,129,0.343701411297355
PatchTST,130,0.32452968323052866
PatchTST,131,0.30727406700506305
PatchTST,132,0.3556005142446779
PatchTST,133,0.35618448618638615
PatchTST,134,0.3835264570382919
PatchTST,135,0.3111150140394292
PatchTST,136,0.2668776369808519
PatchTST,137,0.30299413605608505
PatchTST,138,0.27818635604142206
PatchTST,139,0.2955995074196401
PatchTST,140,0.3385978950988694
PatchTST,141,0.280852758475118
PatchTST,142,0.24730560384194747
PatchTST,143,0.2606030148398287
PatchTST,144,0.2665141276773307
PatchTST,145,0.26342364754558384
PatchTST,146,0.2861352585049333
PatchTST,147,0.27845165675390526
PatchTST,148,0.2588851049414566
PatchTST,149,0.2648181433001513
PatchTST,150,0.27965742859755377
PatchTST,151,0.28240849319700345
PatchTST,152,0.3339070942416906
PatchTST,153,0.3146415584013226
PatchTST,154,0.29986606069845956
PatchTST,155,0.35217633827884803
PatchTST,156,0.3462460133817208
PatchTST,157,0.3729512411984029
PatchTST,158,0.3011355599209137
PatchTST,159,0.27100818150538
PatchTST,160,0.30307405311842195
PatchTST,161,0.28283718403763436
PatchTST,162,0.2875153709860727
PatchTST,163,0.3365646633631124
PatchTST,164,0.2872510572666524
PatchTST,165,0.25127685100729447
PatchTST,166,0.259242304848742
PatchTST,167,0.26486614133143677
PatchTST,168,0.27218637185029976
PatchTST-Tuned,1,0.2657271676331103
PatchTST-Tuned,2,0.3055799759697959
PatchTST-Tuned,3,0.2619915641596249
PatchTST-Tuned,4,0.23290071340259919
PatchTST-Tuned,5,0.24519224492258884
PatchTST-Tuned,6,0.2373663498176169
PatchTST-Tuned,7,0.23654003371216353
PatchTST-Tuned,8,0.2574432368711757
PatchTST-Tuned,9,0.2869673174402628
PatchTST-Tuned,10,0.25170372821473413
PatchTST-Tuned,11,0.2730138828647156
PatchTST-Tuned,12,0.2823074689408316
PatchTST-Tuned,13,0.25165640444490217
PatchTST-Tuned,14,0.29152382184068026
PatchTST-Tuned,15,0.3088921370246011
PatchTST-Tuned,16,0.2738791847092802
PatchTST-Tuned,17,0.299130291513528
PatchTST-Tuned,18,0.3008014675027992
PatchTST-Tuned,19,0.3428890929865846
PatchTST-Tuned,20,0.2769133902287542
PatchTST-Tuned,21,0.2319350399931073
PatchTST-Tuned,22,0.2514702566904703
PatchTST-Tuned,23,0.23970625917559937
PatchTST-Tuned,24,0.2675933033556508
PatchTST-Tuned,25,0.306919084753137
PatchTST-Tuned,26,0.26773127776694156
PatchTST-Tuned,27,0.23826581583928105
PatchTST-Tuned,28,0.25238366031080056
PatchTST-Tuned,29,0.242130155409803
PatchTST-Tuned,30,0.24060107975483744
PatchTST-Tuned,31,0.26061470806699205
PatchTST-Tuned,32,0.2612000585640694
PatchTST-Tuned,33,0.24132318795482663
PatchTST-Tuned,34,0.2642233241632931
PatchTST-Tuned,35,0.27927494720245133
PatchTST-Tuned,36,0.2563865839508267
PatchTST-Tuned,37,0.29098929860615125
PatchTST-Tuned,38,0.31813164468030103
PatchTST-Tuned,39,0.2810287764677901
PatchTST-Tuned,40,0.3036069228376114
PatchTST-Tuned,41,0.31987562885295573
PatchTST-Tuned,42,0.34191623777318253
PatchTST-Tuned,43,0.27296699410466907
PatchTST-Tuned,44,0.2292800033370785
PatchTST-Tuned,45,0.24880969351503193
PatchTST-Tuned,46,0.2425350227086851
